9,Code PaLOUsa 2019,1448,2019-08-23 10:15,2019-08-23 11:15,Multithreaded JavaScript—Web Workers and Atomics,Topic-1,Application Development,Tag-33,Web,Speaker-1727,Jeffrey,Strauss
9,Code PaLOUsa 2019,1449,2019-08-22 15:15,2019-08-22 16:15,"IP Fundamentals—Trust Me, I'm a Lawyer",Topic-5,Soft Skills,Tag-9,Development Practices,Speaker-1727,Jeffrey,Strauss
9,Code PaLOUsa 2019,1449,2019-08-22 15:15,2019-08-22 16:15,"IP Fundamentals—Trust Me, I'm a Lawyer",Topic-5,Soft Skills,Tag-20,Soft Skills,Speaker-1727,Jeffrey,Strauss
9,Code PaLOUsa 2019,1449,2019-08-22 15:15,2019-08-22 16:15,"IP Fundamentals—Trust Me, I'm a Lawyer",Topic-5,Soft Skills,Tag-23,Other,Speaker-1727,Jeffrey,Strauss
9,Code PaLOUsa 2019,1540,2019-08-21 09:00,2019-08-21 12:00,Build your first full-stack Blazor app [Full-Day Workshop],Topic-1,Application Development,Tag-1,.NET,Speaker-1920,Ed,Charbeneau
9,Code PaLOUsa 2019,1540,2019-08-21 09:00,2019-08-21 12:00,Build your first full-stack Blazor app [Full-Day Workshop],Topic-1,Application Development,Tag-15,JavaScript,Speaker-1920,Ed,Charbeneau
9,Code PaLOUsa 2019,1540,2019-08-21 09:00,2019-08-21 12:00,Build your first full-stack Blazor app [Full-Day Workshop],Topic-1,Application Development,Tag-33,Web,Speaker-1920,Ed,Charbeneau
9,Code PaLOUsa 2019,1540,2019-08-21 09:00,2019-08-21 12:00,Build your first full-stack Blazor app [Full-Day Workshop],Topic-1,Application Development,Tag-55,WebAssembly,Speaker-1920,Ed,Charbeneau
9,Code PaLOUsa 2019,1541,2019-08-23 09:00,2019-08-23 10:00,Razor: Into the Razor-Verse,Topic-1,Application Development,Tag-1,.NET,Speaker-1920,Ed,Charbeneau
9,Code PaLOUsa 2019,1541,2019-08-23 09:00,2019-08-23 10:00,Razor: Into the Razor-Verse,Topic-1,Application Development,Tag-33,Web,Speaker-1920,Ed,Charbeneau
9,Code PaLOUsa 2019,1541,2019-08-23 09:00,2019-08-23 10:00,Razor: Into the Razor-Verse,Topic-1,Application Development,Tag-55,WebAssembly,Speaker-1920,Ed,Charbeneau
